age;gender;loan_balance_0m
23;;0
69;F;0
37;Ì;0
44;Ì;0
35;F;59795.86
40;F;0
35;F;0
50;F;0
44;Ì;0
62;Ì;0
25;F;0
32;F;0
39;Ì;556329.69
27;Ì;4396.2
44;F;336563.8
50;F;0
48;F;0
16;Ì;0
28;F;0
42;Ì;0
28;Ì;0
39;Ì;0
37;Ì;99862.25
38;Ì;0
51;Ì;0
27;Ì;128363.09
56;Ì;0
50;Ì;919474.8
34;Ì;270437.79
24;F;0
65;F;0
65;F;0
37;F;0
45;F;0
51;F;0
46;F;20149.16
54;Ì;0
43;Ì;0
53;Ì;0
20;F;0
33;Ì;0
45;F;77427.83
51;Ì;0
36;F;0
34;F;324927.72
29;F;0
58;F;171925.59
52;F;0
23;F;69167.96
67;F;0
56;Ì;0
44;F;0
50;F;0
43;F;896396.57
32;F;0
64;F;0
61;F;0
46;Ì;1524872.25
27;Ì;0
32;Ì;0
35;Ì;179739.23
61;Ì;0
38;Ì;0
41;Ì;305892.77
55;Ì;0
30;Ì;0
40;Ì;0
40;F;0
63;F;0
35;F;0
40;F;0
35;F;16680.54
46;Ì;28434.52
50;F;0
32;Ì;0
24;F;0
33;Ì;0
36;Ì;0
45;Ì;0
45;Ì;190011.31
17;F;0
47;F;48620.65
24;Ì;0
37;Ì;0
29;Ì;0
43;F;0
34;F;86076.32
28;F;0
44;Ì;0
63;Ì;0
53;F;0
55;Ì;0
30;Ì;262585.64
47;F;0
39;Ì;0
33;Ì;0
37;Ì;0
26;Ì;0
37;F;16542.18
50;Ì;0
51;Ì;0
33;F;0
21;;0
28;F;0
30;Ì;0
45;Ì;0
41;Ì;1116924.75
37;F;0
39;F;0
40;F;31109.42
33;F;0
38;F;775690.95
42;F;0
31;F;0
39;F;65511.33
28;F;0
43;F;0
21;;0
43;;0
33;F;0
60;Ì;0
63;F;0
35;F;0
28;F;383982.55
34;F;0
36;Ì;0
53;F;0
28;Ì;0
47;F;0
53;Ì;0
49;Ì;0
51;Ì;0
29;Ì;0
47;Ì;0
44;F;355152.17
43;Ì;0
21;Ì;0
71;F;0
41;Ì;634015.65
40;Ì;0
48;Ì;0
35;F;0
26;Ì;1046268.44
26;Ì;0
52;Ì;136777.15
57;F;215085.54
49;F;0
34;Ì;0
45;Ì;446927.37
26;F;336777.68
33;F;0
47;Ì;0
34;Ì;187742.89
45;F;0
60;F;0
57;F;0
43;Ì;27926.9
38;Ì;197968.67
48;Ì;0
33;Ì;0
42;F;0
51;Ì;0
25;Ì;415350.09
44;F;0
53;F;0
22;Ì;0
27;Ì;0
54;Ì;58225.58
60;F;0
54;F;0
35;F;1039308.44
30;Ì;0
42;Ì;278105.23
51;Ì;0
63;Ì;0
44;F;0
37;F;0
38;F;0
56;F;0
48;Ì;0
53;Ì;0
46;Ì;0
51;F;141929.35
53;F;0
28;F;0
33;F;0
48;F;0
24;Ì;0
57;F;0
28;F;0
53;F;0
30;Ì;0
49;Ì;0
20;Ì;0
31;F;0
50;Ì;341861.3
32;Ì;0
49;Ì;303728.25
34;Ì;1628570.78
27;F;0
38;Ì;0
31;F;0
35;F;0
39;F;0
56;F;0
26;F;0
30;F;0
32;Ì;0
46;Ì;0
39;F;0
35;F;0
52;Ì;110048.84
62;F;148390.07
56;Ì;0
60;Ì;65716.7
26;Ì;0
52;Ì;0
34;F;0
42;F;16772.94
64;F;0
41;F;0
35;Ì;0
48;Ì;0
29;F;0
28;Ì;0
19;F;0
32;Ì;0
38;Ì;0
35;Ì;0
22;Ì;0
61;Ì;0
54;Ì;0
25;Ì;0
37;F;0
58;Ì;0
29;F;0
17;F;0
17;F;0
38;F;924885.07
31;F;0
21;F;0
17;F;0
39;F;0
28;F;0
57;F;0
66;F;0
17;F;0
74;F;0
38;F;0
28;F;0
78;F;0
30;F;0
22;F;178789.92
35;F;597771.34
44;F;0
43;F;0
28;F;0
24;F;0
40;F;0
61;F;0
60;F;0
65;F;0
60;F;273782.9
40;F;1193019.64
42;F;168000.85
49;F;0
40;F;164044.66
64;F;0
35;F;0
45;F;132143.03
42;F;0
43;F;311604.49
48;F;0
53;Ì;0
27;Ì;0
38;Ì;716234.83
38;Ì;0
56;Ì;0
40;Ì;0
27;Ì;0
28;Ì;0
76;Ì;0
37;Ì;533590.14
36;Ì;24372.04
38;Ì;0
40;Ì;0
49;F;264138.56
58;F;0
49;F;0
27;F;377106.58
31;F;0
43;F;0
62;F;0
46;F;600000
46;F;0
57;F;0
40;F;0
62;Ì;24746.08
42;Ì;0
19;Ì;0
32;F;0
43;F;0
54;F;338290.52
59;F;784114.91
41;Ì;0
52;F;0
43;F;0
45;F;0
38;F;0
50;F;281312.52
39;F;0
58;F;0
54;F;592910.51
62;F;0
47;F;7415.38
46;F;0
44;Ì;0
40;Ì;0
35;Ì;0
26;Ì;301029.11
22;Ì;0
46;Ì;979720.28
23;Ì;0
62;Ì;30939.03
30;Ì;0
17;Ì;0
44;Ì;84984.27
24;Ì;0
32;Ì;0
71;Ì;0
42;Ì;0
43;Ì;65518.51
30;Ì;393459.89
62;F;320428.94
62;Ì;0
30;Ì;41853.05
30;Ì;0
41;Ì;768492.1
31;Ì;0
26;Ì;0
33;Ì;0
38;Ì;459304.67
35;Ì;0
43;Ì;0
37;Ì;0
29;Ì;1233336.97
41;Ì;0
46;Ì;0
49;Ì;0
29;Ì;0
34;Ì;1001993.87
38;Ì;0
27;F;0
47;Ì;0
58;Ì;353381.98
59;Ì;0
56;Ì;0
56;Ì;0
61;Ì;570600.09
48;Ì;40886.59
42;Ì;0
23;F;0
22;Ì;0
19;F;0
58;Ì;0
23;F;0
58;F;311838.91
55;F;0
32;F;0
42;F;70317.21
29;F;0
21;F;0
23;Ì;119184.07
30;F;0
20;Ì;0
45;Ì;0
29;Ì;0
31;Ì;135413.25
29;Ì;0
53;Ì;0
25;Ì;0
42;Ì;0
38;F;633732.97
56;Ì;0
27;Ì;0
42;Ì;244484.46
43;Ì;0
56;Ì;0
36;Ì;0
41;Ì;0
41;F;0
34;F;0
18;F;0
37;F;0
56;F;0
48;F;0
51;F;0
59;F;0
44;F;657305.68
42;F;0
33;F;0
49;F;98779.53
54;Ì;0
28;Ì;360347.84
29;Ì;0
58;Ì;0
39;Ì;267614.45
42;Ì;0
35;Ì;463220.33
20;F;0
27;F;0
56;F;0
61;F;797582.52
73;F;0
63;F;0
55;Ì;765330.84
46;Ì;0
42;Ì;0
34;F;0
54;F;0
65;F;0
70;F;0
54;Ì;0
67;Ì;0
55;Ì;0
26;Ì;0
65;Ì;0
39;Ì;0
60;Ì;139092.99
35;Ì;149762.73
27;Ì;0
34;Ì;0
33;Ì;0
36;Ì;0
41;Ì;0
46;Ì;0
51;Ì;0
41;Ì;0
47;Ì;51270.76
55;F;0
37;Ì;0
52;F;0
32;F;0
23;F;0
53;F;0
32;Ì;0
33;Ì;0
60;Ì;0
34;Ì;863107.27
55;F;163573
48;Ì;440132.54
31;Ì;0
19;Ì;0
47;Ì;0
43;Ì;0
71;Ì;0
30;Ì;0
35;F;0
27;Ì;0
66;F;0
31;F;0
36;Ì;0
45;F;0
33;Ì;403259.87
51;F;0
36;Ì;0
43;F;0
29;Ì;876935.78
64;Ì;0
46;F;580741.79
40;F;0
57;Ì;0
64;F;0
59;F;0
49;Ì;3389.15
35;Ì;0
57;Ì;448525.09
54;Ì;0
45;Ì;0
35;Ì;0
31;Ì;306933.73
52;F;0
33;F;0
49;Ì;0
29;F;0
31;F;0
52;Ì;0
82;Ì;0
33;F;0
49;F;1042257.12
43;Ì;420400.31
35;Ì;16142.61
37;F;532132.42
51;Ì;547465.39
38;F;0
31;Ì;0
44;F;0
16;Ì;0
41;F;0
43;F;0
36;F;1180218.09
32;F;0
22;F;0
49;F;24997.57
72;F;0
36;F;0
39;F;0
62;Ì;0
28;Ì;0
29;Ì;0
38;Ì;0
46;Ì;0
41;F;0
60;Ì;0
67;F;0
43;Ì;275737.84
38;Ì;0
52;F;0
25;F;0
32;Ì;0
48;Ì;188964.6
68;F;0
56;F;20438.1
48;Ì;0
50;F;0
46;Ì;0
32;F;0
36;F;0
38;F;55350.95
41;Ì;281806.87
19;Ì;0
36;F;0
30;F;0
70;F;0
29;F;0
33;F;0
23;F;0
27;Ì;29729.21
29;F;0
40;Ì;0
47;Ì;0
28;F;0
27;F;0
66;F;0
52;F;0
30;F;0
62;F;0
23;F;0
28;F;0
39;F;0
33;F;0
26;F;0
54;F;0
46;Ì;91302.67
45;Ì;12579
36;Ì;0
61;Ì;0
32;Ì;116438.97
37;Ì;0
40;Ì;0
19;F;0
32;F;0
33;F;0
43;Ì;0
55;Ì;0
43;F;148836.68
25;F;0
46;Ì;0
54;F;0
70;F;0
55;F;0
52;Ì;0
53;Ì;757232.48
39;Ì;1537912.86
44;Ì;0
30;Ì;0
26;Ì;0
27;Ì;0
31;Ì;113814.66
45;Ì;0
34;Ì;47613.86
38;Ì;0
28;Ì;247759.82
55;Ì;0
48;Ì;0
38;F;0
54;F;0
25;F;0
34;F;0
66;F;0
53;F;0
29;F;426305.68
48;Ì;94140.1
52;Ì;0
45;F;942721.16
33;F;0
35;F;0
40;Ì;0
38;Ì;0
33;Ì;0
42;F;0
40;F;0
47;F;0
23;F;0
17;F;0
46;F;0
50;Ì;340227.94
45;Ì;0
53;Ì;0
34;Ì;0
33;Ì;202310.41
45;Ì;0
60;Ì;0
30;F;11596.06
47;F;0
25;F;0
33;F;0
31;Ì;0
46;F;0
54;F;0
55;F;0
36;Ì;0
53;Ì;0
29;Ì;0
64;Ì;0
50;Ì;0
39;Ì;54675.08
28;Ì;0
60;F;0
31;F;0
50;F;169211.37
45;Ì;0
52;F;0
38;Ì;0
51;F;0
36;F;58024.36
44;F;0
35;F;0
37;F;557940.54
51;F;0
38;F;0
47;F;0
47;F;0
23;F;0
43;F;0
38;F;0
51;F;0
42;F;0
48;F;896529.86
30;Ì;0
29;Ì;0
52;Ì;0
38;F;0
33;F;62357.08
51;F;0
29;F;300000
38;F;0
56;F;0
49;Ì;0
61;Ì;0
50;Ì;0
49;Ì;15585.81
29;Ì;0
56;Ì;0
33;Ì;0
30;Ì;0
40;F;0
30;Ì;0
50;F;0
33;F;720382.03
77;F;0
71;F;0
36;F;0
34;F;816165.89
36;Ì;0
45;Ì;0
44;Ì;0
65;Ì;311432.89
34;Ì;0
26;Ì;0
41;Ì;81395.53
37;Ì;0
27;Ì;14580.43
32;Ì;73084.08
30;Ì;0
18;Ì;0
55;Ì;0
36;Ì;0
40;Ì;0
44;Ì;0
31;Ì;0
46;Ì;0
36;Ì;0
60;Ì;0
32;Ì;0
44;Ì;0
21;Ì;0
44;F;778905.47
24;Ì;234015.72
36;Ì;0
33;Ì;500000
27;Ì;0
58;Ì;62605.26
48;F;0
25;F;0
53;Ì;0
25;Ì;0
40;F;397213.86
57;F;0
37;F;346980.02
51;Ì;0
37;Ì;1516606.23
57;F;834729.88
55;F;25320.01
36;Ì;0
51;Ì;0
43;Ì;0
54;F;0
39;F;0
35;Ì;0
36;F;0
23;Ì;0
34;Ì;0
25;F;0
40;F;0
22;F;0
42;F;0
29;F;0
26;Ì;29984.5
61;F;0
36;F;0
36;Ì;0
23;F;0
27;Ì;0
59;;0
34;F;203615.14
65;F;0
35;Ì;0
30;Ì;0
50;F;0
49;F;0
44;F;407675.15
33;Ì;78076.01
51;F;132399.6
56;F;339434.97
51;F;0
31;F;0
65;Ì;0
40;Ì;0
42;F;3000
54;Ì;0
41;Ì;675892.32
57;Ì;0
32;F;718207.86
56;F;0
58;Ì;1550.43
31;Ì;0
54;F;387695.75
35;F;61044.08
42;Ì;0
54;F;0
54;F;130740.44
38;F;0
38;Ì;0
44;F;90045.38
34;Ì;0
55;F;44887.04
26;Ì;192008.14
34;Ì;21686.56
27;Ì;0
51;Ì;382392.06
35;F;166571.8
21;F;0
22;F;0
34;F;0
55;F;75519.46
40;F;0
38;Ì;529392.53
43;F;0
62;F;0
45;F;192086.82
25;F;327855.86
19;F;0
40;F;0
44;F;0
54;F;565291.12
35;Ì;0
52;Ì;0
34;Ì;0
35;Ì;0
84;Ì;0
56;Ì;0
28;F;0
39;F;0
40;F;0
86;F;0
19;F;0
45;F;0
56;Ì;0
44;F;31586.86
47;Ì;0
27;Ì;192702.28
60;Ì;0
34;Ì;0
30;F;0
31;F;0
57;F;0
57;F;0
49;F;289610.36
26;F;0
64;F;0
20;F;0
49;F;0
53;F;0
43;Ì;0
20;F;0
25;F;0
16;F;0
27;F;0
47;F;757997.85
43;F;0
31;Ì;595000
55;Ì;0
37;Ì;0
35;Ì;0
33;Ì;0
41;Ì;0
62;Ì;0
24;Ì;0
36;F;318980.63
24;F;0
41;F;0
43;F;0
34;F;211633.07
57;F;0
63;Ì;0
48;Ì;525141.03
40;F;0
42;F;0
46;F;0
39;F;159443.33
37;F;0
60;Ì;35115.61
44;Ì;198092.98
40;Ì;333513.67
50;Ì;0
24;Ì;0
51;Ì;44320.56
55;Ì;0
54;Ì;0
65;Ì;0
25;Ì;0
16;Ì;0
46;Ì;0
59;Ì;0
44;Ì;0
35;Ì;0
25;Ì;210853.8
54;Ì;243660.75
40;Ì;952749.61
27;Ì;0
48;Ì;0
30;Ì;0
45;F;0
17;F;0
30;Ì;80719.96
69;F;0
36;Ì;0
39;F;23124.15
34;F;0
56;Ì;0
21;Ì;0
37;Ì;0
64;Ì;0
63;Ì;39991.54
57;Ì;494.25
34;Ì;0
77;Ì;0
70;Ì;0
39;Ì;284435.27
37;Ì;0
35;;0
51;Ì;0
58;Ì;0
69;F;0
32;F;0
30;Ì;1081609.67
44;F;0
31;Ì;45319.41
32;Ì;0
55;F;0
61;F;280946.41
25;F;0
69;F;0
66;F;0
44;Ì;0
52;Ì;0
36;F;62856.45
31;Ì;0
35;Ì;0
31;F;0
55;F;22142.15
41;Ì;0
22;Ì;0
56;F;165849.67
39;F;0
43;F;0
43;Ì;0
83;Ì;0
46;F;18796.01
30;F;0
48;Ì;0
40;Ì;0
28;Ì;0
32;F;0
67;Ì;0
54;Ì;0
27;Ì;0
34;Ì;0
35;Ì;298382.67
43;F;204121.78
64;F;0
58;F;0
22;F;0
38;F;0
36;F;0
48;F;0
36;F;191955.12
46;F;140748.21
71;F;0
59;F;0
55;F;0
53;F;0
27;F;0
24;F;0
60;Ì;0
35;Ì;0
44;Ì;0
49;Ì;316359.8
34;Ì;0
33;Ì;0
62;F;0
36;F;0
45;F;188995.75
58;F;0
23;F;0
26;F;0
37;F;1040454.46
37;F;0
50;F;0
45;F;113016.02
40;Ì;0
35;Ì;205010.99
36;Ì;0
46;F;0
30;F;99960.1
51;F;121293.88
35;F;0
27;F;0
36;F;0
28;F;7187.61
36;F;375676.92
46;F;0
45;F;0
61;F;0
57;F;65160.84
46;F;0
58;F;108934.14
40;F;0
32;F;0
28;F;0
37;Ì;1031256.09
29;Ì;0
64;Ì;0
35;Ì;593602.52
18;Ì;0
40;Ì;0
54;Ì;0
48;Ì;0
36;Ì;0
52;Ì;355325.32
60;Ì;0
33;Ì;0
26;Ì;0
46;Ì;0
41;Ì;0
67;Ì;0
45;Ì;0
56;Ì;0
24;Ì;0
66;Ì;0
42;Ì;0
27;Ì;199132.9
39;Ì;903469.71
30;Ì;0
32;Ì;0
56;Ì;0
42;Ì;0
32;Ì;0
37;Ì;965904.29
55;Ì;0
74;Ì;0
50;Ì;116815.62
34;F;0
30;Ì;152021.47
32;F;0
49;F;0
32;F;0
71;F;0
32;Ì;65049.83
27;Ì;0
44;F;0
28;Ì;0
30;F;0
53;F;0
50;F;0
40;F;0
34;Ì;0
20;;0
31;F;0
20;F;0
45;F;68428.76
45;F;0
53;F;0
48;Ì;297733.43
60;Ì;0
63;Ì;0
57;Ì;0
28;Ì;0
32;Ì;0
42;Ì;611138.56
36;Ì;142043.91
23;Ì;0
42;F;0
44;;0
45;Ì;0
33;;0
42;F;33462.86
32;F;0
42;Ì;0
29;F;0
37;F;89377.06
38;F;0
28;F;230982.01
65;Ì;0
39;F;0
33;F;0
45;Ì;44792.42
28;F;0
49;Ì;0
51;;0
24;Ì;0
44;Ì;0
26;F;0
31;Ì;0
27;Ì;0
40;Ì;0
26;Ì;0
54;Ì;0
32;Ì;0
51;F;0
45;Ì;1929525.06
47;F;0
46;F;0
46;F;0
57;F;14321.96
34;Ì;195820.85
48;Ì;0
62;F;0
29;F;0
33;F;181077.27
43;F;0
48;Ì;0
48;Ì;86840.6
46;Ì;0
55;Ì;486299.14
42;Ì;83255.73
49;Ì;198774.12
39;Ì;0
34;Ì;0
25;Ì;0
50;F;294055.6
24;Ì;0
34;F;0
22;F;0
29;Ì;0
30;Ì;0
32;F;169085.08
37;Ì;20576.17
28;Ì;0
39;F;269236.5
19;F;0
47;F;1219225.55
31;F;0
42;Ì;0
43;Ì;0
54;F;37982.26
39;F;0
51;Ì;0
54;F;0
20;;0
32;;0
41;;0
47;F;0
81;Ì;0
54;Ì;209295.24
39;F;55767.9
26;Ì;0
33;Ì;79497.46
29;F;0
29;Ì;0
25;F;0
34;Ì;0
21;F;0
48;F;0
62;F;0
47;F;162429.16
45;F;1267737.51
39;F;0
26;Ì;0
44;Ì;1411497.14
26;F;0
55;F;147668.63
38;Ì;504329.42
29;F;0
52;F;0
42;Ì;0
51;Ì;359795.59
51;F;0
34;Ì;0
35;F;0
44;Ì;167495.51
63;F;0
33;F;0
35;Ì;0
35;Ì;916687.6
38;Ì;397331.59
23;F;0
34;F;0
56;F;0
56;F;0
51;Ì;171668.8
28;Ì;0
48;F;0
32;F;0
34;Ì;1329026.54
28;Ì;0
29;Ì;0
35;F;0
60;Ì;0
26;;0
25;;0
20;;0
28;Ì;0
50;Ì;0
39;F;0
29;Ì;0
31;Ì;83412.28
57;;0
30;Ì;0
35;F;0
39;F;0
49;F;222701.05
21;F;0
46;F;0
32;Ì;50531.8
52;Ì;0
22;Ì;0
26;Ì;167161.4
45;Ì;914741.16
53;Ì;234657.41
58;F;0
63;Ì;23061.59
43;Ì;0
32;F;0
28;F;0
45;F;0
53;Ì;170854.65
56;Ì;0
52;F;0
28;F;0
26;F;0
52;Ì;120000
34;F;0
54;Ì;0
32;Ì;397209.96
42;Ì;0
26;Ì;0
21;F;0
35;Ì;0
41;F;0
45;Ì;646484.13
27;Ì;0
43;Ì;0
19;Ì;0
27;Ì;0
55;Ì;0
37;F;0
31;Ì;0
45;F;0
50;Ì;0
65;F;0
38;F;37137.79
50;F;0
47;F;64047.47
21;;0
26;Ì;0
24;Ì;0
70;Ì;0
25;;0
26;Ì;0
29;Ì;0
34;Ì;0
40;Ì;0
25;Ì;0
21;Ì;0
64;Ì;0
28;Ì;312613.28
44;Ì;0
32;Ì;0
24;F;0
25;Ì;0
36;Ì;245830.52
54;F;0
50;F;0
33;F;142468.02
16;Ì;0
21;F;0
31;F;0
40;F;0
57;Ì;0
56;Ì;0
38;Ì;0
42;Ì;0
61;Ì;0
61;Ì;183675.6
36;F;0
47;F;0
46;;0
50;Ì;879289.53
37;Ì;0
31;Ì;1295794.7
50;Ì;0
29;Ì;0
32;F;0
24;Ì;0
60;F;0
31;F;0
59;F;0
33;F;0
18;Ì;0
60;Ì;1507.3
27;F;0
41;F;0
39;F;0
28;Ì;0
39;Ì;0
41;F;175334.23
63;Ì;125280.06
40;Ì;0
35;Ì;0
48;Ì;0
42;Ì;0
63;Ì;862055.68
29;Ì;698868.65
16;Ì;0
51;Ì;0
64;F;0
57;F;0
45;Ì;0
34;Ì;0
44;Ì;0
51;Ì;0
58;Ì;0
36;F;0
34;F;0
28;Ì;0
25;F;634931.15
61;F;0
40;Ì;201680.61
60;F;0
53;Ì;0
29;Ì;0
39;F;1414777.01
39;Ì;0
48;F;0
28;F;0
57;Ì;0
48;Ì;0
39;F;0
23;;0
44;F;0
52;F;0
22;Ì;0
30;Ì;0
57;F;0
48;Ì;0
20;F;0
31;F;53277.82
31;F;0
37;F;0
42;Ì;0
26;F;0
50;F;0
34;F;0
22;Ì;0
35;Ì;0
50;Ì;0
49;Ì;0
34;Ì;559314.85
65;Ì;0
23;Ì;0
31;F;0
28;Ì;0
37;Ì;0
50;Ì;0
30;Ì;0
51;F;0
61;F;0
40;Ì;332369.11
55;Ì;0
38;Ì;0
39;F;0
44;Ì;0
34;Ì;1033305.9
29;Ì;0
60;Ì;0
40;Ì;380608.85
37;Ì;0
22;F;0
54;F;0
28;F;263336.27
61;F;0
54;Ì;0
52;Ì;0
26;F;0
25;Ì;0
59;Ì;0
63;F;0
67;Ì;0
49;Ì;130298.21
45;F;0
28;F;0
35;Ì;0
32;F;0
53;Ì;0
34;F;0
52;F;0
35;F;0
30;Ì;447322.02
36;Ì;488853.75
59;Ì;0
40;Ì;0
32;F;0
48;;761129.66
50;F;100646.55
21;F;0
45;F;0
29;F;764731.97
84;Ì;0
45;Ì;0
27;F;0
52;F;0
28;Ì;0
72;F;0
37;F;0
51;Ì;0
29;F;75829.57
28;Ì;0
22;F;0
56;Ì;14821.28
29;Ì;0
33;Ì;0
30;F;0
34;F;0
57;F;0
31;F;0
37;F;0
30;Ì;0
52;F;0
39;F;0
57;Ì;0
27;Ì;0
60;Ì;0
16;Ì;0
33;Ì;0
24;Ì;999800.64
63;Ì;0
22;Ì;866242.24
39;Ì;0
57;F;0
35;F;378570.59
29;F;0
34;Ì;0
47;Ì;0
32;Ì;0
21;Ì;0
59;Ì;0
72;F;0
50;F;0
37;F;470415.78
38;F;0
42;F;1412420.99
52;F;70116.32
62;F;0
57;F;0
37;Ì;0
62;Ì;0
34;Ì;354301.98
58;Ì;0
31;Ì;0
54;Ì;131661.21
42;Ì;0
64;F;16600.43
40;F;0
39;F;0
34;F;158817.05
56;F;0
79;F;0
32;F;0
49;F;0
41;Ì;188169.49
52;Ì;0
60;Ì;0
35;Ì;0
38;Ì;0
51;Ì;0
22;;0
40;Ì;0
37;F;0
38;F;0
37;F;0
30;Ì;0
53;Ì;0
40;F;0
38;Ì;0
33;Ì;130099.65
55;Ì;0
44;Ì;0
46;Ì;490245.73
43;Ì;0
24;Ì;1020975.25
55;Ì;0
49;F;0
34;F;0
60;Ì;0
37;F;108345.99
65;Ì;0
25;Ì;0
36;F;0
54;F;0
61;Ì;0
65;Ì;0
64;F;0
38;F;0
59;Ì;87889.54
34;F;0
56;F;0
41;F;210292.68
74;F;0
33;Ì;0
59;F;0
33;F;0
43;F;0
43;F;0
19;F;0
35;F;126244.57
41;F;0
48;F;29132.62
66;F;124051.17
51;Ì;0
33;Ì;33766.09
65;Ì;0
39;Ì;0
46;F;0
53;Ì;0
32;Ì;0
43;F;0
47;F;0
22;F;0
40;F;558580.6
49;F;3225
54;F;0
39;Ì;172780.05
37;F;0
24;Ì;0
24;F;0
40;F;26884.47
55;F;0
25;F;0
43;F;0
41;Ì;0
58;Ì;0
46;Ì;0
34;Ì;0
30;Ì;0
28;Ì;15428.37
28;Ì;0
36;Ì;0
40;Ì;0
29;Ì;0
43;Ì;43596.06
42;Ì;0
34;Ì;0
54;Ì;0
32;Ì;0
38;Ì;0
52;Ì;0
29;F;0
45;Ì;0
33;F;626786
47;Ì;517277.69
57;F;0
30;Ì;0
35;Ì;0
66;F;0
43;F;0
25;Ì;0
20;Ì;0
38;F;0
45;Ì;96019.33
37;F;0
36;F;0
55;F;0
24;F;391299.57
54;Ì;0
40;F;0
78;F;0
46;F;0
54;F;429302.91
31;F;198859.07
35;Ì;42812.97
32;Ì;0
27;Ì;0
33;Ì;0
81;Ì;0
33;Ì;0
18;F;0
45;Ì;0
38;F;0
35;F;0
52;F;0
32;F;0
40;Ì;0
32;Ì;0
41;Ì;762172.69
32;Ì;376287.69
29;Ì;0
49;Ì;513402.42
44;F;0
35;F;0
30;Ì;103348.09
23;Ì;0
58;Ì;0
68;F;0
59;Ì;0
73;F;0
28;F;0
60;Ì;0
51;;0
61;F;0
34;Ì;0
54;F;0
29;Ì;0
42;F;68720.49
26;Ì;0
24;F;0
63;F;84544.27
57;F;0
29;Ì;0
26;F;0
62;Ì;332310.98
60;F;0
28;F;79792.72
42;F;0
32;F;0
51;F;1333250.89
46;F;90353.68
50;Ì;0
16;Ì;0
58;F;78245.32
61;F;0
63;F;0
39;F;0
35;F;0
54;Ì;696893.31
43;Ì;0
45;Ì;1609994.79
27;F;0
34;Ì;0
27;Ì;191254.7
48;Ì;0
58;F;0
69;F;0
33;F;247791.5
33;F;0
40;F;82774.28
20;Ì;0
69;Ì;0
27;F;0
36;F;0
26;F;0
43;F;0
19;F;0
30;;0
32;Ì;704571.51
48;Ì;0
71;Ì;0
39;Ì;0
55;Ì;0
41;F;0
35;F;0
54;Ì;0
30;F;0
59;F;0
37;Ì;0
25;F;0
33;Ì;372583.34
31;Ì;0
38;F;0
46;F;0
64;Ì;0
58;Ì;0
27;F;0
27;Ì;0
34;Ì;259680.25
33;F;0
75;Ì;0
44;F;0
35;F;0
26;Ì;65877.87
25;Ì;0
29;Ì;0
33;Ì;0
52;Ì;427237.56
28;Ì;0
55;Ì;0
57;F;32940.86
35;Ì;0
24;Ì;0
31;Ì;1029586.32
55;Ì;0
29;Ì;0
32;Ì;0
37;Ì;0
63;Ì;87319.3
28;Ì;0
32;Ì;0
38;Ì;253541.84
32;F;0
54;F;10000
29;F;0
16;Ì;0
46;Ì;0
48;Ì;0
39;Ì;0
33;;0
20;F;0
56;Ì;26110.42
24;Ì;0
38;Ì;0
47;Ì;0
47;F;0
38;F;0
41;F;0
50;F;0
61;Ì;0
49;Ì;258889.63
22;Ì;0
29;F;0
46;Ì;0
35;Ì;0
52;F;0
37;Ì;396591.86
44;Ì;545000.22
57;Ì;77610.92
53;F;0
34;F;0
52;Ì;0
25;F;0
45;F;0
33;F;139037.9
60;Ì;0
39;F;106555.53
59;F;540998.4
47;Ì;0
45;Ì;0
66;Ì;0
35;Ì;0
57;F;0
63;F;0
25;Ì;0
47;F;0
54;Ì;0
53;F;93943.82
63;Ì;39163.04
55;Ì;0
46;F;0
66;Ì;0
36;Ì;706709.46
29;F;0
58;Ì;0
71;F;0
18;F;0
33;F;0
64;F;0
67;Ì;0
66;F;0
25;Ì;0
72;F;0
46;F;0
56;Ì;0
38;Ì;0
47;F;0
25;F;0
69;F;0
53;F;0
23;F;0
40;Ì;0
59;F;481813.61
61;Ì;415753.73
42;Ì;124055.13
67;F;0
23;F;0
37;F;0
39;F;0
39;F;175830.36
33;Ì;555462.99
23;Ì;0
43;F;0
48;F;668267.57
56;Ì;381476.75
55;F;73695.1
53;Ì;597357.97
26;;0
32;F;144139.53
52;F;135971.52
43;F;319897.67
26;Ì;367302.4
60;F;266308.67
34;F;36256.32
41;Ì;0
42;Ì;530696.21
36;Ì;0
51;F;0
40;F;0
62;Ì;1246.42
42;Ì;0
28;F;0
36;Ì;0
61;F;0
36;F;27573.91
59;Ì;0
20;;0
26;Ì;0
19;Ì;0
51;F;87382.13
22;F;0
42;Ì;104307.44
20;Ì;0
36;Ì;0
53;Ì;191742.02
41;Ì;161048.5
39;Ì;0
22;F;0
31;F;366893.72
42;F;0
39;F;0
58;F;0
49;F;0
58;F;0
46;Ì;0
32;Ì;0
61;Ì;0
22;Ì;0
39;F;0
37;Ì;298780.94
25;F;340212.76
51;Ì;0
33;F;0
24;;0
30;F;0
52;F;0
62;Ì;0
32;F;0
62;F;0
53;Ì;0
62;;0
42;F;0
47;Ì;32907.16
43;Ì;0
30;Ì;176047.53
53;F;26421.63
38;Ì;0
51;;0
26;;0
45;Ì;114904.73
24;Ì;0
57;Ì;688604.37
61;F;0
41;Ì;0
55;F;10294.17
48;F;0
23;;0
48;Ì;0
29;F;0
44;Ì;57327.61
38;F;0
32;F;50773.45
46;F;0
48;Ì;0
39;Ì;0
48;F;178459.49
52;F;0
40;F;0
67;Ì;0
